,SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
309138,309139,18,53349,330,14,0.2,0.0,2018-03-14 22:04:44.960,VD9APH2HLGKFLFI5RVE8
1080035,1080036,9,62416,232,16,0.0,0.0,2018-03-14 22:46:37.670,BWF573624N9T1KRLACB5
4565050,4565051,6,35742,245,10,0.1,0.0,2018-03-14 23:31:25.620,OKFHTDSLZOV506IV5J9I
4400889,4400890,11,52679,280,14,0.0,0.0,2018-03-15 00:08:33.190,B4X6YUMHWJTWUOED5CFD
1495227,1495228,14,96380,25,25,0.0,0.0,2018-03-15 01:37:38.680,31Q22PKNNU2LWQRJKU6N
1067913,1067914,20,92083,255,24,0.0,0.0,2018-03-15 02:39:07.370,SQW9Q6NQ08P8TP0DB14D
6136014,6136015,7,41157,45,11,0.0,0.0,2018-03-15 02:41:03.030,ICLZ3DXGUULJOQ6MONC7
5264049,5264050,14,51197,423,13,0.0,0.0,2018-03-15 05:09:29.330,C8TZAEBT7FAJ01OMEWA1
4534190,4534191,7,34349,437,9,0.0,0.0,2018-03-15 07:36:24.640,2DGVWHU7IB154X59IMWM
6021549,6021550,1,15898,385,5,0.0,0.0,2018-03-15 07:53:38.650,XI421MXA99FM1GMCW72A
6124484,6124485,11,30408,48,8,0.0,0.0,2018-03-15 13:19:27.370,PMW477ZAM0W0EWD6J3RE
4862075,4862076,10,55511,366,15,0.0,0.0,2018-03-15 13:19:50.650,3FF734QQBWEOAO6L1DBN
5121557,5121558,10,84695,449,22,0.0,0.0,2018-03-15 13:55:24.600,2U6SFBESSKIC8S8IUQQI
5001781,5001782,18,7707,30,2,0.0,0.0,2018-03-15 15:39:29.070,ZX7S1P3ZJ4CDD4MAANHY
209789,209790,1,24939,33,7,0.0,0.0,2018-03-15 16:32:46.120,T3W9OUJY5F7SY3BJFFPJ
157916,157917,10,1287,181,1,0.0,0.0,2018-03-15 19:54:14.700,SPI1BR3IUX6J9BR9K61A
4669730,4669731,17,19514,186,5,0.0,0.0,2018-03-15 21:25:35.330,EDE7ANJ29OGJNN4HHPAW
3553771,3553772,9,81557,12,21,0.0,0.0,2018-03-15 22:29:54.200,WL22QFE4NEFLT4SBV8KJ
629984,629985,22,78080,20,20,0.0,0.0,2018-03-16 03:24:18.110,X59WN296Q6KK49ZAGE9F
3664640,3664641,8,4556,70,2,0.2,0.0,2018-03-16 05:18:47.520,U4JG6S5EFKQOKEDY7C8L
5769453,5769454,21,71156,215,19,0.2,0.0,2018-03-16 09:28:29.290,B5C5N6TD9CIQBTG0ETLC
2729880,2729881,18,56696,373,15,0.0,0.0,2018-03-16 09:30:02.960,5569JBB8N2KAR1GEV9LW
1382401,1382402,9,42394,224,11,0.2,0.0,2018-03-16 12:31:50.400,NQEGETZF09IGVRSRF1EI
3227572,3227573,10,86911,29,23,0.0,0.0,2018-03-16 15:26:42.070,SZGMP97YMVDWW2QPYMMO
3668953,3668954,3,51554,67,14,0.0,0.0,2018-03-16 16:08:52.830,DCMADQ4C7M0KLYT0IJFQ
5119695,5119696,18,24056,428,7,0.0,0.0,2018-03-16 20:09:41.050,5QZL8C3HIY4T0RZWW3HY
3852184,3852185,6,92982,439,24,0.0,0.0,2018-03-17 05:27:08.160,V2CRIB1MUQCTWX3OZ9EG
2442904,2442905,17,41520,219,11,0.0,0.0,2018-03-17 06:09:06.540,OTOLM2CS9OH08GB2DTRM
1678663,1678664,5,22208,345,6,0.0,0.0,2018-03-17 09:24:34.130,CEO7UC8AWD4FGMDV62Y9
4741616,4741617,2,12679,95,4,0.2,0.0,2018-03-17 09:29:07.820,K1HWDDGIHUMXDLS2M5RR
6101256,6101257,3,57519,348,15,0.0,0.0,2018-03-17 14:28:19.270,W248YGBK76R3TBWLEI7M
130098,130099,19,8431,236,3,0.0,0.0,2018-03-17 15:28:29.680,CDPUTDWIY42GAW0OIVK1
2597050,2597051,20,38400,315,10,0.0,0.0,2018-03-17 16:48:45.390,GVZ2VCUX7JWBZSXCA9YO
4290824,4290825,2,43220,13,11,0.0,0.0,2018-03-17 19:06:31.040,SSCVRF36R48AKLCQ1IEI
5740880,5740881,23,8140,339,3,0.0,0.0,2018-03-17 19:21:46.290,VXPBQJ7O0M0V1SG2U5EJ
810492,810493,12,12327,250,4,0.0,0.0,2018-03-17 23:27:45.730,YWLYF1Q3XUBX4JN49JHK
3852291,3852292,10,91803,104,24,0.0,0.0,2018-03-18 02:41:14.930,G8KFXEX1QPTDJ0OH8YC2
1518567,1518568,18,14832,343,4,0.0,0.0,2018-03-18 05:01:40.940,3OAN2R6D9TBX8M7AV1MV
4186614,4186615,10,69505,283,18,0.0,0.0,2018-03-18 06:42:51.780,387N20PZ7P4H4GMEQVOA
3319680,3319681,3,4616,435,2,0.0,0.0,2018-03-18 10:36:27.040,YHTRWAUXUDRYTO4V3I13
3980606,3980607,18,54003,318,14,0.0,0.0,2018-03-18 11:06:36.230,5AHNOBBP2DC8VROW9945
430259,430260,3,71680,72,19,0.0,0.0,2018-03-18 11:20:29.650,YJBLDGEBHPKPL4PTGVYE
4415697,4415698,13,61611,343,16,0.0,0.0,2018-03-18 16:33:15.600,W9SAPZVUE6PWDJ21TYGK
231065,231066,11,90744,271,23,0.2,0.0,2018-03-18 20:16:37.020,KCF68X03T6EY4T0Y3VXA
2037272,2037273,3,55893,101,15,0.0,0.0,2018-03-18 23:15:52.260,Z7NP00JK6EWHB20OGL7R
4611739,4611740,9,13350,115,4,0.0,0.0,2018-03-19 00:23:47.640,G3GJ4ABAZ0C9VNGPVCC8
5777018,5777019,18,79783,180,21,0.2,0.0,2018-03-19 01:10:01.970,70YS1JRL206SPSMIRMMO
5073716,5073717,12,47747,196,13,0.0,0.0,2018-03-19 04:08:57.890,MUSMMR3DMFOAK5PTUKKY
5717543,5717544,12,13489,56,4,0.0,0.0,2018-03-19 05:34:46.490,4KN4535KUYVLIZA7W6AO
4853114,4853115,11,90055,57,23,0.0,0.0,2018-03-19 05:51:04.010,E2HK1UIIL42TW3IENHIH
1856338,1856339,12,27357,205,7,0.0,0.0,2018-03-19 09:44:00.530,1QCUQNG5N7WY2FN2FER0
1683140,1683141,2,2983,437,1,0.0,0.0,2018-03-19 13:21:36.690,K2BOLYORZHOVP2ESM0AG
5410677,5410678,12,95278,297,25,0.0,0.0,2018-03-19 19:27:41.070,ZEDQE2IYNRM7IZ1OI9DM
2819086,2819087,20,22688,358,6,0.0,0.0,2018-03-19 22:46:54.100,YEL8J95NQ7BL1D0HY19X
7412,7413,12,85702,409,22,0.0,0.0,2018-03-20 07:05:07.210,1VNQS03Q376EYDTHS55U
1779710,1779711,3,49840,285,13,0.0,0.0,2018-03-20 08:49:47.090,F1KTUN4UDM7UOQC5M81V
6730849,6730850,8,96866,444,25,0.0,0.0,2018-03-20 10:06:57.240,NVNHZKHW38N0Z8WTUK1L
654454,654455,12,50974,245,13,0.0,0.0,2018-03-20 16:53:01.080,41BMZQ6Y8NS43KNEDK9G
3035139,3035140,23,48625,353,13,0.0,0.0,2018-03-20 17:07:25.350,QNLR5MOOR9A0NACG2ZDB
6571534,6571535,14,44906,113,12,0.2,0.0,2018-03-20 17:11:40.260,9U85OFC12STEQMEAG4TT
4303515,4303516,14,66616,359,17,0.0,0.0,2018-03-20 23:14:43.630,6XYXEFOPVLFETP2V8HSC
4933158,4933159,10,32800,97,9,0.0,0.0,2018-03-21 01:25:04.720,B9IZIEBR6LIDMDMQX89H
137206,137207,2,62784,213,16,0.2,0.0,2018-03-21 01:30:47.380,R53MS2ZO69GZHO88IV79
686274,686275,22,58548,37,15,0.2,0.0,2018-03-21 02:34:42.570,SPRE5DF979L0ML01MN8J
4842383,4842384,23,39826,243,11,0.0,0.0,2018-03-21 02:49:06.190,4DUOSOL3WHGM5EL0OWN0
6426100,6426101,21,17527,285,5,0.0,0.0,2018-03-21 02:54:39.960,SZ2Q1HJT8YK6K8A9Y14X
2845211,2845212,14,86707,137,22,0.0,0.0,2018-03-21 05:00:15.230,W7KSCGGFQ5741KAEH76O
4976889,4976890,9,44329,256,12,0.0,0.0,2018-03-21 11:07:27.810,7T78GPCJSQSZKL2SM1VK
861564,861565,15,37682,446,10,0.0,0.0,2018-03-21 13:47:22.880,R4CYT9RFUGQ0R81S2688
3591667,3591668,15,403,250,1,0.0,0.0,2018-03-21 14:29:06.460,L4C2G73GMUKIAGDM8LSM
5650843,5650844,15,46387,112,12,0.1,0.0,2018-03-21 17:18:20.950,3MQ7PWFLE1HK09FU5PSL
2986183,2986184,2,61047,428,16,0.2,0.0,2018-03-21 17:28:05.320,MQRK7EUG2XBGOWHTXCUN
6683781,6683782,4,53968,77,14,0.0,0.0,2018-03-21 18:29:54.380,OY9NJO29YRMHKBVANQAL
787308,787309,16,56905,426,15,0.0,0.0,2018-03-21 21:16:03.140,VX30B4CQI7HIY0QL610L
423577,423578,18,85139,450,22,0.0,0.0,2018-03-21 22:35:23.350,65N8I0PFXQSP5LS23BUV
809401,809402,3,90077,285,23,0.0,0.0,2018-03-21 23:18:34.980,EUFLMA6FML6IDGGEGBB1
2411836,2411837,23,69013,140,18,0.0,0.0,2018-03-22 05:47:04.020,ZIJZ31SZIPHQGZTELNAG
5785720,5785721,21,30974,425,8,0.0,0.0,2018-03-22 07:27:12.430,WO2RHA9IW6C8W3C0Q6MH
86203,86204,18,10691,277,3,0.0,0.0,2018-03-22 08:47:55.550,9C4N8XGWRC02Q3MJQNJ1
5164363,5164364,4,85741,414,22,0.0,0.0,2018-03-22 09:26:02.950,NMLCJSE1777V1IEZCWBU
3604913,3604914,3,41233,164,11,0.0,0.0,2018-03-22 11:16:11.680,TTI89EJDBANBPDQOMWOR
3848800,3848801,6,37690,263,10,0.2,0.0,2018-03-22 11:49:00.270,2SJU5WC3WUY0UO4H5BZK
50240,50241,1,86031,288,22,0.0,0.0,2018-03-22 12:21:56.170,ZR04PKUBP0WM41FLI39F
4746756,4746757,19,48363,221,13,0.0,0.0,2018-03-22 13:40:13.000,GLAXRCY7R2XIADU6L448
4744844,4744845,15,69296,361,18,0.0,0.0,2018-03-22 16:21:04.280,C0XE0JDF9H0L6YQJRMNW
3577005,3577006,17,62255,3,16,0.0,0.0,2018-03-22 17:21:39.270,3EI61NTRY6SSFUGSRRT7
1751948,1751949,5,11311,439,3,0.0,0.0,2018-03-22 19:35:33.930,FQIDB7ARELR2DDAQ9270
3357409,3357410,1,11727,118,3,0.0,0.0,2018-03-23 02:02:09.290,S0QEUC4EUVAJYTKKCAEI
1674928,1674929,2,34859,344,9,0.0,0.0,2018-03-23 05:36:13.610,KRJWEQMZY7EF9APFYOAH
3781238,3781239,5,92005,7,24,0.0,0.0,2018-03-23 06:30:38.890,YMODKVRB42ZOV17CXNGR
5922846,5922847,5,33127,251,9,0.0,0.0,2018-03-23 09:18:05.680,M0UUFS4V79JV47KD7SK3
6032803,6032804,14,6183,345,2,0.0,0.0,2018-03-23 15:13:10.680,EYAAIS8M3C6EW820FL4R
4623059,4623060,9,86647,280,22,0.0,0.0,2018-03-24 00:17:07.880,27X5IXVAV9TIUBZMBPGS
5429962,5429963,20,91117,233,24,0.0,0.0,2018-03-24 02:31:49.470,YIUMAPBDH901KRYUROCD
6689642,6689643,4,8407,450,3,0.0,0.0,2018-03-24 02:33:10.550,BN3GCWE7R2YUER1C4ITS
2533976,2533977,21,7429,390,2,0.0,0.0,2018-03-24 04:03:37.340,U0YRHIVFDTFM3ISJH08C
5838577,5838578,15,66395,106,17,0.0,0.0,2018-03-24 09:52:58.970,X6AGGJALYAQEKZIZVGAB
5957932,5957933,13,61141,96,16,0.0,0.0,2018-03-24 14:37:10.070,2LHD6RW37X8X55FHYDJH
2216348,2216349,9,41810,442,11,0.2,0.0,2018-03-24 17:30:54.910,CFPTT1BH8E3B2M5VPMR6
3651409,3651410,6,43353,349,11,0.0,0.0,2018-03-25 02:13:40.940,AQG0DV1TSCELWG2SZZRR
1680342,1680343,11,73475,67,19,0.0,0.0,2018-03-25 02:41:52.480,MIQ9LW88UYMHZH33CDWQ
6057904,6057905,11,42426,168,11,0.0,0.0,2018-03-25 03:14:38.600,XA076UQPK1ZQ2ORWVD9L
2895838,2895839,16,31202,361,8,0.0,0.0,2018-03-25 04:59:28.070,9SST5DVB0S0X3AP30XTY
646547,646548,14,63418,102,17,0.1,0.0,2018-03-25 05:49:33.950,L5PN0HM0HDNVYQNOKR4T
3201653,3201654,13,22849,358,6,0.0,0.0,2018-03-25 15:58:04.330,OZEDTAS641GCEM1JQ9HP
515751,515752,13,95340,260,25,0.0,0.0,2018-03-25 16:29:49.890,ILJ3HA6D2UXT9JV9F4G6
470437,470438,23,79823,26,21,0.0,0.0,2018-03-25 20:56:11.020,VLIUD3U3FSWKW37HK1XP
3300151,3300152,9,98653,425,25,0.1,0.0,2018-03-25 21:10:51.660,I7AX99IZUV6MVSIFNUD7
1615167,1615168,6,20906,296,6,0.0,0.0,2018-03-25 22:11:04.240,FS19PH2NO5PP3IRBKI5Y
3002950,3002951,20,38080,317,10,0.0,0.0,2018-03-25 23:12:30.310,CT3HEQ43DSUL057P6K7Y
5745953,5745954,17,47698,54,13,0.0,0.0,2018-03-26 00:03:46.060,4Y8HWPYBPVEJUUPYAKIS
382026,382027,21,40894,93,11,0.0,0.0,2018-03-26 05:05:51.690,Q0EA7LHL9UAS25KCMMK4
4545954,4545955,17,90495,336,23,0.0,0.0,2018-03-26 08:24:01.370,BIUWE5AGD03OZLF03TBG
5204878,5204879,7,8575,120,3,0.0,0.0,2018-03-26 09:48:53.420,CRKXZLU8XHLCPL6NT0UV
2884965,2884966,22,55221,213,14,0.0,0.0,2018-03-26 11:38:39.020,CKP4J4CKUEC6VN31LO5C
1614425,1614426,11,86405,14,22,0.0,0.0,2018-03-26 11:44:11.880,8T0AF6F9GQR0UOIM1GGT
4273239,4273240,19,59418,362,16,0.0,0.0,2018-03-26 12:37:23.040,LIX0GYY20H11TQ7A4JBV
2568629,2568630,13,83481,365,22,0.0,0.0,2018-03-26 16:39:02.000,5CED044AGFQY7DR72RLB
444299,444300,9,54566,387,14,0.0,0.0,2018-03-26 17:35:04.350,X4BX2H22BE8W808RXI2X
4015104,4015105,7,64634,318,17,0.0,0.0,2018-03-27 01:33:09.700,SXPSFYQQBCD23TSFIEX7
4041272,4041273,6,17267,35,5,0.0,0.0,2018-03-27 01:43:04.650,EKOR8KAF72TYY0JQ5Q4S
5525063,5525064,13,58811,65,15,0.0,0.0,2018-03-27 04:45:56.750,YNL2PY9W64MUKCSKQFTW
2533214,2533215,2,65855,19,17,0.1,0.0,2018-03-27 08:46:05.420,55S4HMALQ43JZ7S9QFXS
3716452,3716453,6,22513,313,6,0.0,0.0,2018-03-27 15:06:38.010,2UPCWTBH0ZH92RY0TPMG
1158986,1158987,19,32571,56,9,0.1,0.0,2018-03-27 15:56:23.670,SPC57MVH8RN0DWPO1CNO
1092111,1092112,20,95368,283,25,0.1,0.0,2018-03-27 18:15:14.550,TF7TIZPDLZ2F1GDR9Y6N
5954963,5954964,3,50500,49,13,0.0,0.0,2018-03-27 21:52:06.600,WIAQOOV525P4J46RDQM3
2295081,2295082,22,845,54,1,0.0,0.0,2018-03-28 00:54:36.480,7I51WW25QT7NK1FSVNWK
61486,61487,5,11732,447,3,0.0,0.0,2018-03-28 11:05:26.570,GMFJQB7HF05JOXTGJM74
3692572,3692573,16,8666,317,3,0.1,0.0,2018-03-28 12:10:49.160,K0WKUDBNTJECVVA4CCBK
4495811,4495812,17,33630,352,9,0.0,0.0,2018-03-28 12:43:17.740,LSZ5LMPM9AIN0MXIGPBG
6387308,6387309,10,54944,355,14,0.0,0.0,2018-03-28 13:48:49.820,A2N4UBRIWS99LM83WTA7
6130468,6130469,11,9061,255,3,0.0,0.0,2018-03-28 22:54:28.790,MLV6GZHNCJM2IKXZFIFH
5519767,5519768,9,14079,358,4,0.1,0.0,2018-03-29 03:36:58.500,5O0KSMTRSWEE1JQ2MJDC
3115719,3115720,13,71963,223,19,0.0,0.0,2018-03-29 03:55:48.670,XNRM4TD1NREB2PQRLFN9
4067609,4067610,3,45528,10,12,0.0,0.0,2018-03-29 04:35:02.080,1GD5ZICVI04IOGF9FBJK
2759831,2759832,17,39700,188,11,0.0,0.0,2018-03-29 09:51:10.970,QXVBFZKNC7K9K971LK1S
2589075,2589076,3,86213,233,22,0.0,0.0,2018-03-29 10:46:31.740,T6ESIJ9LUXEH80R8MZW8
6745735,6745736,14,35172,12,9,0.1,0.0,2018-03-29 11:23:26.090,E42OL5W1XW3CWVDD7Q0C
4872048,4872049,20,49963,226,13,0.0,0.0,2018-03-29 12:46:45.530,FRESCHG70BJ6YMZHHKYN
1868320,1868321,7,22667,79,6,0.0,0.0,2018-03-29 13:04:46.500,5BFNA5UE02H4FKMV0MIW
4831400,4831401,4,50447,238,13,0.0,0.0,2018-03-29 18:37:49.410,TDAIYOYBRDDGXQ1MCAJL
3682996,3682997,2,14664,118,4,0.0,0.0,2018-03-29 18:40:21.930,ANUO5ZOZ0RXRVBD5YU22
381316,381317,19,74182,91,19,0.1,0.0,2018-03-29 21:30:31.370,UUA1Q33Z9NY2HHOCXHI8
2698653,2698654,16,66139,315,17,0.0,0.0,2018-03-30 01:30:09.330,QUNEVIX2WFIO13RLFS9B
4751888,4751889,16,74281,392,19,0.0,0.0,2018-03-30 07:21:46.080,GICEQZBFGW8UTR1IKE7Q
5962405,5962406,11,54655,97,14,0.0,0.0,2018-03-30 08:18:54.010,QV4KUKTZVVFYG3AJE6RR
708962,708963,11,1442,394,1,0.0,0.0,2018-03-30 12:18:34.930,O8SJIEIAHRKC0R570JKH
927084,927085,7,76794,19,20,0.0,0.0,2018-03-30 12:35:37.860,XO4THFL9SW320OQSZXFK
4527891,4527892,19,43714,191,12,0.0,0.0,2018-03-30 12:56:32.040,DUJLAD1IU82ZPRR4EY5R
2378419,2378420,22,20321,268,6,0.0,0.0,2018-03-30 13:34:13.220,T4DNNABRN59HJJUIDD1K
2175782,2175783,1,83319,254,22,0.0,0.0,2018-03-30 14:58:53.040,XRQSKJHJQRLXWJLA06J9
2980011,2980012,18,29810,283,8,0.0,0.0,2018-03-30 15:48:11.220,C2DJACZ35VCOP1G8RBID
5062412,5062413,7,55486,448,15,0.0,0.0,2018-03-30 15:51:50.860,TJMBL0D95XZ3SRZPZBXY
1644307,1644308,14,79609,294,21,0.0,0.0,2018-03-30 18:00:26.980,BQIA62RKFHWVQU46NZTL
1921384,1921385,16,25235,47,7,0.2,0.0,2018-03-30 19:30:22.620,IWM822H06KZYVZO7WG90
5760951,5760952,17,96179,375,25,0.0,0.0,2018-03-30 19:32:13.170,5P31VUPDT0BOIVBZZTTU
5386604,5386605,20,67297,196,18,0.0,0.0,2018-03-30 22:36:21.350,5MJUZJZA37LALD8CT6I9
4971528,4971529,16,92297,135,24,0.0,0.0,2018-03-31 00:02:16.960,LNCT9A79K6AVGHY33BDM
927451,927452,6,4565,337,2,0.0,0.0,2018-03-31 00:37:11.310,MGRWXID16MN6A8259GQB
3883571,3883572,4,21464,365,6,0.0,0.0,2018-03-31 01:03:13.530,H97TA2394GWQDL4RPPQ3
6454701,6454702,4,42818,396,11,0.0,0.0,2018-03-31 04:10:34.550,E9MF1H6M0MFDNO93WE7I
4603001,4603002,7,88692,143,23,0.1,0.0,2018-03-31 07:55:14.420,NMCJLH2V45BLY03JLQ1F
6516429,6516430,2,41714,424,11,0.0,0.0,2018-03-31 08:16:30.330,HRVM61SYFIEJET37DSY9
3246073,3246074,14,3926,86,1,0.2,0.0,2018-03-31 10:35:52.870,MH6VZBIQQAFDA2FV8MG6
2447419,2447420,23,47969,329,13,0.0,0.0,2018-03-31 10:53:37.410,6DSLOXBNZPRX0NVQ4P99
4496898,4496899,13,34118,23,9,0.0,0.0,2018-03-31 14:57:39.380,EIVPIYITQUQ3ZUYSIRL7
2528796,2528797,12,73737,272,19,0.0,0.0,2018-03-31 17:15:19.850,MWXY8AXTF4CG8PQDOO6R
4574954,4574955,8,37006,442,10,0.0,0.0,2018-03-31 19:01:19.590,BVUC6RMVZC46MLSBDVC4
2789355,2789356,6,12239,422,4,0.0,0.0,2018-04-01 03:25:33.420,6P276DXNKECWR9ZYQW8T
3043678,3043679,11,39216,362,10,0.0,0.0,2018-04-01 04:53:24.890,YIHIUV44COBFLD7PEF0J
5170420,5170421,11,88761,30,23,0.2,0.0,2018-04-01 08:05:35.760,7CYQMSWDII1UJS162C9A
63831,63832,22,7995,125,3,0.0,0.0,2018-04-01 14:51:23.240,S0TUYP7HOOY9E2X8MFHX
3394475,3394476,4,12928,264,4,0.0,0.0,2018-04-01 14:53:10.160,G5GKTJU7VLCK6Z4URU1O
243345,243346,21,66004,379,17,0.0,0.0,2018-04-02 00:55:44.320,UGRXCWG2JU1Q80KDJFPJ
1959507,1959508,7,73809,417,19,0.0,0.0,2018-04-02 04:59:04.160,7NTCTDLQ0ABZRLQ31WDS
3799443,3799444,16,84924,58,22,0.0,0.0,2018-04-02 05:38:17.160,3700OI6DY7TEKIBWNZD5
1583569,1583570,11,2501,165,1,0.0,0.0,2018-04-02 06:13:42.170,YM1FOF0GMU1X7XO7QQGK
4007212,4007213,15,97963,3,25,0.2,0.0,2018-04-02 12:03:43.950,MF2GLD6029FGPFKRBEOP
5056618,5056619,20,65919,192,17,0.1,0.0,2018-04-02 13:37:31.270,IA7U0BCZD2T5VL7EO2NH
6517293,6517294,11,75837,103,20,0.0,0.0,2018-04-02 14:15:55.350,7E0HI15KDN0DCXVCBQ42
1873596,1873597,13,20597,322,6,0.1,0.0,2018-04-02 18:00:18.230,13MY591UR523NTY3K522
1264960,1264961,17,58282,185,15,0.0,0.0,2018-04-02 20:14:25.200,O3ZOI9QQF2UTPDDSMGL0
5979485,5979486,2,79561,182,21,0.0,0.0,2018-04-02 21:24:08.710,4SQRQTO1DYVC2MMQR4SB
4141889,4141890,7,21637,67,6,0.0,0.0,2018-04-03 00:18:35.750,62GSCX6EKEAQ4S6DFB6D
1670548,1670549,19,75872,333,20,0.0,0.0,2018-04-03 02:49:33.520,0TJIRGT9O4WY057AHZ0Y
6542405,6542406,16,78632,451,20,0.1,0.0,2018-04-03 03:49:49.110,RMX5VSGE3CKXDF33FUJ0
4437354,4437355,17,97605,391,25,0.0,0.0,2018-04-03 04:22:48.010,VXFFY77XN9JBQJ2PL9D2
255759,255760,7,69801,170,18,0.0,0.0,2018-04-03 09:58:22.250,294B59Z3G92BFLGQB1PQ
5524456,5524457,15,90145,165,23,0.0,0.0,2018-04-03 21:52:17.520,4IX7PAM9JEO2EQUQW9MM
1741877,1741878,19,82537,386,21,0.2,0.0,2018-04-04 06:30:30.250,NPIGN3Y4R3CXYA45ONO2
1710250,1710251,22,86765,142,22,0.2,0.0,2018-04-04 10:31:24.930,T3ASP5POUWZ4AF8JRNNO
4698134,4698135,22,52913,191,14,0.0,0.0,2018-04-04 11:58:52.910,04KF3299AVNN3G5VGZUH
1788349,1788350,8,77339,448,20,0.0,0.0,2018-04-04 14:59:06.900,E7M3UDLYE9HQ60N35MR8
6471176,6471177,12,73474,286,19,0.0,0.0,2018-04-04 16:25:16.750,7R91LPXB2MW8400G285M
1040278,1040279,21,91316,207,24,0.0,0.0,2018-04-04 17:57:21.670,VVK8O8LPDX18BTBUBEDO
3081185,3081186,22,17697,255,5,0.0,0.0,2018-04-04 18:11:39.780,IFBE53UBNZ8TOI1NFHAW
6282796,6282797,2,4112,4,2,0.1,0.0,2018-04-04 19:00:50.400,NN8LFQZZYTD93GETUTYX
5554765,5554766,6,52980,219,14,0.0,0.0,2018-04-04 22:41:03.190,R37URJAMBNK66CM8DFSX
4075014,4075015,17,32337,115,9,0.0,0.0,2018-04-05 01:17:39.280,C3BSOM551FW752WBINKJ
6543990,6543991,11,18702,368,5,0.0,0.0,2018-04-05 03:24:13.660,0VVJ1YVBP9N7ZBNZAW4X
5946870,5946871,4,34943,303,9,0.0,0.0,2018-04-05 11:02:37.720,SIJD085HSX01J4L4MZ83
797669,797670,14,59860,74,16,0.1,0.0,2018-04-05 12:39:26.140,QWPS6RIP9UI7X1UA7RPJ
4546394,4546395,10,66903,248,17,0.0,0.0,2018-04-05 16:56:41.320,SK5SQJEGXWWYK8WHFPIZ
3823797,3823798,13,88238,430,23,0.0,0.0,2018-04-05 19:09:05.960,INMZT6ER1XGOD5648XOQ
4290828,4290829,6,61952,322,16,0.0,0.0,2018-04-05 21:38:53.950,NSM0BM5IZ6HO85V46LSQ
5428481,5428482,19,7463,2,2,0.0,0.0,2018-04-05 23:11:28.780,5R947L21PWH90IKZPKXZ
5689835,5689836,19,71154,267,19,0.0,0.0,2018-04-05 23:34:40.730,2QP3YR9W9KG5O4MTLUO3
461899,461900,2,50698,317,13,0.0,0.0,2018-04-05 23:48:21.010,V8UIGWDJER98G1RCD9QQ
2078756,2078757,23,41913,54,11,0.0,0.0,2018-04-06 00:07:28.860,FLMEXQYH9KUFA9LWPMCN
6167602,6167603,18,59734,177,16,0.0,0.0,2018-04-06 02:30:19.990,FP4EZAPBKJ0R5QK2EPQC
4852206,4852207,4,57796,108,15,0.0,0.0,2018-04-06 03:08:42.640,PR3O3LY9KQVUOWGFQ21S
3505006,3505007,18,75611,111,20,0.0,0.0,2018-04-06 03:36:11.510,Y3N05WV6PRQBB3VDO78V
3907107,3907108,12,30265,241,8,0.0,0.0,2018-04-06 05:52:30.430,FJW0116TZFJ1HV04D6IO
1038915,1038916,13,62637,134,16,0.0,0.0,2018-04-06 08:53:47.070,9WCVYGZHSD138XPRT4CP
2543319,2543320,17,62200,236,16,0.1,0.0,2018-04-06 12:55:14.710,PDWXHWX9XVN01H9X4XDM
2888313,2888314,20,29253,214,8,0.0,0.0,2018-04-06 15:16:24.740,3NQ37LMRZSEHQT3M7OTD
4676328,4676329,7,20148,25,6,0.0,0.0,2018-04-06 15:23:40.480,MT9Y279NTPMG5S7XYMBJ
2707626,2707627,2,40484,194,11,0.0,0.0,2018-04-06 15:52:01.620,S7ER2XXRS7RWNZPR7CPB
1545588,1545589,12,16921,73,5,0.0,0.0,2018-04-06 19:08:12.380,QXZMGF7NXKZ79DI24E1U
3608171,3608172,5,918,334,1,0.0,0.0,2018-04-06 20:18:31.010,I8MHHNYEHNNKDVAYGGD1
290168,290169,6,20085,293,6,0.0,0.0,2018-04-06 20:54:38.020,SLTTHTOKTRFO5OPQBC2Q
117843,117844,5,24871,366,7,0.0,0.0,2018-04-07 00:53:37.820,1L5KNZP5QJIUBQAWYBV1
3245574,3245575,7,20758,276,6,0.0,0.0,2018-04-07 10:51:09.220,34EHWVWU7PJ0V0YVKNXJ
5689204,5689205,15,38990,259,10,0.0,0.0,2018-04-07 11:50:48.030,RQT21DJLRGGCZEV4MJML
2485466,2485467,3,24893,211,7,0.0,0.0,2018-04-07 12:09:32.550,047YBNG2J1UU0PXMKZTM
5070466,5070467,21,50910,436,13,0.1,0.0,2018-04-07 12:27:59.840,P0L13L5HQO28T2FXTCIC
6492659,6492660,10,96901,377,25,0.0,0.0,2018-04-07 20:59:01.840,8BY13Q8SIHY8FYDKL9V5
1979190,1979191,23,16427,191,5,0.2,0.0,2018-04-07 21:07:19.370,C9DLP69Z53QL24Y47PGC
216475,216476,2,29460,302,8,0.0,0.0,2018-04-08 02:49:48.660,K27ZGKZEGD37NZW8BPX8
3487772,3487773,9,4383,12,2,0.1,0.0,2018-04-08 06:24:34.920,RGXNVI0AC1X6D7JSWVNC
337233,337234,8,89038,115,23,0.0,0.0,2018-04-08 07:03:31.100,I50VH9CX5QXRCIVCWZUB
5879097,5879098,14,59472,50,16,0.0,0.0,2018-04-08 07:06:06.320,OSV4OURZBB7H9ZBJHLXX
